Date,Open,High,Low,Close,Volume
1996-08-12,5.84046,5.91198,5.58984,5.74977,5405200
1996-08-13,5.71921,5.78032,5.58984,5.61779,3696799
1996-08-14,5.66005,5.74977,5.66005,5.69061,2566401
1996-08-15,5.66005,5.69061,5.5583,5.5583,3843602
1996-08-16,5.66005,5.66005,5.53197,5.61779,5062799
1996-08-19,5.58984,5.91198,5.58984,5.91198,8082801
1996-08-20,5.97114,5.97114,5.84046,5.88044,7562802
1996-08-21,5.88044,5.91198,5.71921,5.74977,4047999
1996-08-22,5.74977,5.80893,5.71921,5.80893,3131601
1996-08-23,5.74977,6.00072,5.74977,5.97114,7266402
1996-08-26,5.97114,6.03062,5.88044,6.03062,3202799
1996-08-27,6.03062,6.24874,6.00072,6.21071,10332400
1996-08-28,6.22046,6.24874,6.12002,6.22046,5842801
1996-08-29,6.22046,6.22046,6.08914,6.12002,3818800
1996-08-30,6.19218,6.19218,6.05858,6.05858,3776001
1996-09-03,6.03062,6.08914,5.97114,6.03062,2439200
1996-09-04,5.97114,6.15968,5.97114,6.03062,3623201
1996-09-05,5.88044,5.93993,5.71921,5.71921,9985201
1996-09-06,5.78032,5.80893,5.66005,5.74977,8601199
1996-09-09,5.66005,5.69061,5.47119,5.50142,5294399
1996-09-10,5.53197,5.53197,5.37854,5.37854,5561200
1996-09-11,5.37854,5.4403,5.25079,5.28102,5257200
1996-09-12,5.25079,5.28102,5.06063,5.08988,9318400
1996-09-13,5.08988,5.3093,5.08988,5.25079,5950398
1996-09-16,5.37854,5.74977,5.33921,5.58984,8737599
1996-09-17,5.71921,5.78032,5.61779,5.74977,7470400
1996-09-18,5.74977,6.03062,5.71921,5.88044,12620000
1996-09-19,5.91198,5.91198,5.84046,5.84046,4266800
1996-09-20,5.84046,5.88044,5.69061,5.71921,5326801
1996-09-23,5.71921,5.71921,5.58984,5.58984,1634400
1996-09-24,5.58984,5.71921,5.58984,5.61779,5135200
1996-09-25,5.61779,5.66005,5.50142,5.58984,3894401
1996-09-26,5.58984,5.61779,5.5583,5.58984,3688800
1996-09-27,5.5583,5.58984,5.53197,5.57878,2913201
1996-09-30,5.53197,5.58984,5.53197,5.53945,3051600
1996-10-01,5.50142,6.19218,5.50142,6.15968,19258801
1996-10-02,5.91198,6.15968,5.78032,5.91198,9886400
1996-10-03,5.91198,5.93993,5.58984,5.58984,8132799
1996-10-04,5.71921,5.78032,5.53197,5.71011,4766400
1996-10-07,5.74977,5.84046,5.71921,5.78032,3418400
1996-10-08,5.88044,6.05858,5.80893,5.80893,6801200
1996-10-09,5.84046,5.91198,5.71921,5.74977,3043198
1996-10-10,5.97114,6.12002,5.93993,6.04038,9882001
1996-10-11,6.08914,6.15968,6.00072,6.05858,4310400
1996-10-14,6.12002,6.33846,6.05858,6.30856,9631599
1996-10-15,6.43826,6.47011,6.24874,6.30856,12966399
1996-10-16,6.30856,6.5296,6.15968,6.43826,11955201
1996-10-17,6.87807,6.93983,6.58909,6.58909,36665201
1996-10-18,6.62159,6.6593,6.49969,6.6398,13666401
1996-10-21,6.62159,6.6593,6.3817,6.41258,6700401
1996-10-22,6.41258,6.41258,6.05858,6.22046,7632801
1996-10-23,6.19218,6.30856,6.08914,6.19218,5716400
1996-10-24,6.24874,6.24874,6.12002,6.19218,3013201
1996-10-25,6.22046,6.24874,6.12002,6.12002,2770000
1996-10-28,6.28125,6.28125,6.12002,6.12002,4285599
1996-10-29,6.15968,6.19218,5.78032,5.80893,7129599
1996-10-30,5.88044,6.00072,5.71921,5.71921,9180401
1996-10-31,5.80893,5.84046,5.5583,5.74977,6936400
1996-11-01,5.84046,6.05858,5.78032,6.05858,7547600
1996-11-04,6.08914,6.12002,5.93993,6.08914,3259601
1996-11-05,6.12002,6.47011,6.12002,6.3817,13504000
1996-11-06,6.41258,6.43826,6.22046,6.3817,6439598
1996-11-07,6.33846,6.49969,6.30856,6.47011,5538400
1996-11-08,6.47011,6.56081,6.43826,6.56081,6739600
1996-11-11,6.58909,6.58909,6.47011,6.49969,3304799
1996-11-12,6.5296,6.56081,6.28125,6.30856,5105600
1996-11-13,6.33846,6.47011,6.24874,6.39242,2986000
1996-11-14,6.3817,6.43826,6.33846,6.41258,1733202
1996-11-15,6.47011,6.49969,6.24874,6.24874,4668400
1996-11-18,6.24874,6.28125,6.12002,6.19218,5458400
1996-11-19,6.22046,6.28125,6.15968,6.22046,4444000
1996-11-20,6.22046,6.33846,6.22046,6.24874,3681999
1996-11-21,6.22046,6.24874,6.08914,6.12002,2521600
1996-11-22,6.12002,6.30856,6.12002,6.30856,3713600
1996-11-25,6.33846,6.3817,6.24874,6.24874,2819602
1996-11-26,6.22046,6.24874,6.00072,6.05858,4035200
1996-11-27,6.03062,6.15968,6.03062,6.12002,3180000
1996-11-29,6.12002,6.15968,6.00072,6.03062,1510399
1996-12-02,6.03062,6.28125,5.97114,6.28125,6249200
1996-12-03,6.30856,6.3817,6.24874,6.28125,9840400
1996-12-04,6.28125,6.33846,6.22046,6.24874,6815200
1996-12-05,6.24874,6.30856,6.24874,6.24874,5076400
1996-12-06,6.08914,6.33846,6.00072,6.28125,8192399
1996-12-09,6.30856,6.33846,6.21071,6.24874,5666000
1996-12-10,6.22046,6.24874,6.05858,6.12002,6581600
1996-12-11,5.93993,6.05858,5.93993,6.00072,5834399
1996-12-12,6.03062,6.05858,5.97114,5.97114,3107201
1996-12-13,5.93993,5.97114,5.80893,5.80893,3182000
1996-12-16,5.88044,5.88044,5.61779,5.66005,5329999
1996-12-17,5.58984,5.61779,5.5583,5.61779,5616000
1996-12-18,5.69061,5.78032,5.66005,5.78032,7323999
1996-12-19,5.74977,5.80893,5.5583,5.5583,4888799
1996-12-20,5.61779,5.91198,5.33921,5.88044,19515600
1996-12-23,6.00072,6.05858,5.80893,5.80893,11868000
1996-12-24,5.80893,5.84046,5.71921,5.78032,2057599
1996-12-26,5.80893,5.80893,5.71921,5.74977,3031601
1996-12-27,5.71921,5.93993,5.71921,5.78032,4892800
1996-12-30,5.78032,5.80893,5.4403,5.4403,9350000
1996-12-31,5.33921,5.37854,5.19,5.22056,13705199
1997-01-02,5.28102,5.3093,5.19,5.25079,5111202
1997-01-03,5.28102,5.5583,5.25079,5.4403,4275600
1997-01-06,4.41082,4.58116,4.3094,4.46868,67244000
1997-01-07,4.53044,4.5597,4.38091,4.38091,34890399
1997-01-08,4.5597,4.58993,4.34028,4.41082,39290399
1997-01-09,4.4391,4.46868,4.38091,4.4391,15952000
1997-01-10,4.41082,4.5597,4.41082,4.5597,12632799
1997-01-13,4.61984,4.61984,4.53044,4.53044,10919600
1997-01-14,4.58993,4.58993,4.4391,4.46868,9134799
1997-01-15,4.50119,4.50119,4.27852,4.3094,15467600
1997-01-16,4.27852,4.27852,4.16215,4.18978,23975200
1997-01-17,4.18978,4.27852,4.16215,4.18978,11612400
1997-01-20,4.21968,4.27852,4.18978,4.23886,10415201
1997-01-21,4.24829,4.3094,4.21968,4.3094,10172400
1997-01-22,4.34028,4.38091,4.24829,4.2899,7343600
1997-01-23,4.3094,4.34028,4.27852,4.3094,6155199
1997-01-24,4.3094,4.3094,4.21968,4.21968,6724399
1997-01-27,4.27852,4.3094,4.16215,4.16215,7644399
1997-01-28,4.24829,4.24829,4.12086,4.16215,7519999
1997-01-29,4.16215,4.18978,4.12086,4.16215,5417999
1997-01-30,4.18978,4.18978,4.12086,4.18978,4997601
1997-01-31,4.16215,4.16215,4.12086,4.16215,7129599
1997-02-03,4.21968,4.24829,4.05812,4.07828,13146799
1997-02-04,4.05812,4.08966,3.77954,3.84943,25451600
1997-02-05,3.80977,3.89852,3.80977,3.80977,14088798
1997-02-06,3.80977,4.02952,3.80977,4.00124,14268001
1997-02-07,4.12086,4.12086,3.94078,3.96028,8402399
1997-02-10,4.02952,4.02952,3.89852,3.89852,6621601
1997-02-11,3.97036,4.00124,3.87966,3.92127,5002802
1997-02-12,3.94078,3.97036,3.87966,3.94078,6295199
1997-02-13,3.94078,4.02952,3.87966,4.02952,6993999
1997-02-14,4.05812,4.08966,4.00124,4.07828,8473202
1997-02-18,4.16215,4.46868,4.05812,4.46868,13152799
1997-02-19,4.46868,4.46868,4.27852,4.41082,8617601
1997-02-20,4.41082,4.41082,4.24829,4.24829,4462399
1997-02-21,4.21968,4.24829,4.00124,4.08966,7538799
1997-02-24,4.05812,4.21968,4.05812,4.16215,4199600
1997-02-25,4.24829,4.34028,4.21968,4.21968,4931599
1997-02-26,4.24829,4.27852,4.18978,4.27852,3684800
1997-02-27,4.24829,4.27852,4.18978,4.24829,3678400
1997-02-28,4.21968,4.21968,4.05812,4.05812,4352801
1997-03-03,4.12086,4.12086,4.00124,4.02952,4659200
1997-03-04,4.05812,4.12086,4.00124,4.12086,3685599
1997-03-05,4.16215,4.24829,4.12086,4.24829,3434401
1997-03-06,4.24829,4.24829,4.12086,4.16215,4153201
1997-03-07,4.18978,4.18978,4.08966,4.12086,2522001
1997-03-10,4.16215,4.18978,4.11078,4.16215,3542400
1997-03-11,4.16215,4.16215,4.00124,4.08966,3518000
1997-03-12,4.05812,4.18978,4.02952,4.05812,2535601
1997-03-13,4.08966,4.08966,4.02952,4.08966,3753200
1997-03-14,4.08966,4.18978,4.05812,4.14102,8229200
1997-03-17,4.05812,4.12086,4.00124,4.12086,6884000
1997-03-18,4.08966,4.12086,4.02952,4.05812,4538401
1997-03-19,4.08966,4.08966,3.97036,4.02952,7436801
1997-03-20,4.00124,4.38091,3.97036,4.3094,11322802
1997-03-21,4.38091,4.38091,4.08966,4.16215,4873600
1997-03-24,4.12086,4.16215,4.05812,4.12086,2543600
1997-03-25,4.16215,4.16215,4.01944,4.12086,4020000
1997-03-26,4.08966,4.21968,4.05812,4.18978,3815599
1997-03-27,4.38091,4.80903,4.3094,4.66112,40675200
1997-03-31,4.66112,4.84153,4.3094,4.5597,34651601
1997-04-01,4.41082,4.45861,4.34028,4.38091,7866401
1997-04-02,4.46868,4.51192,4.41082,4.50119,7944000
1997-04-03,4.61984,4.78107,4.5597,4.71768,19601998
1997-04-04,4.78107,4.90882,4.74856,4.80903,16973201
1997-04-07,4.93873,4.96896,4.80903,4.87989,9116399
1997-04-08,4.90882,4.90882,4.66112,4.78107,6922399
1997-04-09,4.80903,4.80903,4.71768,4.74856,8749601
1997-04-10,4.74856,4.78107,4.61984,4.71768,4178001
1997-04-11,4.71768,4.71768,4.53044,4.5597,2841599
1997-04-14,4.58993,4.71768,4.50119,4.68908,4012800
1997-04-15,4.78107,4.80903,4.53044,4.61009,4858798
1997-04-16,4.66112,4.74856,4.58993,4.64162,3079200
1997-04-17,4.5597,4.78107,4.53044,4.74856,7838000
1997-04-18,4.78107,4.78107,4.58993,4.58993,5051600
1997-04-21,4.66112,4.66112,4.50119,4.50119,3184001
1997-04-22,4.53044,4.61984,4.46868,4.61984,3380400
1997-04-23,4.58993,4.61984,4.53044,4.53044,1945999
1997-04-24,4.61984,4.61984,4.4391,4.46868,2676401
1997-04-25,4.41082,4.46868,4.34028,4.38091,3120800
1997-04-28,4.4391,4.46868,4.38091,4.41082,1670401
1997-04-29,4.50119,4.50119,4.38091,4.41927,1848400
1997-04-30,4.24829,4.3094,4.18978,4.24829,9201199
1997-05-01,4.21968,4.27852,4.18978,4.24829,2583600
1997-05-02,4.24829,4.27852,4.18978,4.24829,3642399
1997-05-05,4.24829,4.27852,4.18978,4.24829,3517600
1997-05-06,4.24829,4.27852,4.18978,4.21968,2969602
1997-05-07,4.21968,4.24829,4.08966,4.12086,4079199
1997-05-08,4.16215,4.27852,4.12086,4.24829,2962000
1997-05-09,4.24829,4.38091,4.24829,4.25901,6727601
1997-05-12,4.3094,4.41082,4.24829,4.38904,5892000
1997-05-13,4.38091,4.46868,4.24829,4.38904,7036399
1997-05-14,4.46868,4.50119,4.38091,4.41927,4844400
1997-05-15,4.4391,4.50119,4.38091,4.4391,3536000
1997-05-16,4.38091,4.41082,4.3094,4.3094,3332000
1997-05-19,4.38091,4.41082,4.24829,4.24829,1866399
1997-05-20,4.24829,4.36076,4.18978,4.3094,3029599
1997-05-21,4.27852,4.27852,4.12086,4.21968,4365999
1997-05-22,4.18978,4.21968,4.12086,4.16215,2741600
1997-05-23,4.16215,4.24829,4.16215,4.21968,2394000
1997-05-27,4.18978,4.34028,4.18978,4.3094,2931600
1997-05-28,4.34028,4.38091,4.24829,4.24829,3126400
1997-05-29,4.27852,4.27852,4.16215,4.16215,3970801
1997-05-30,4.12086,4.24829,4.08966,4.16215,6333202
1997-06-02,4.24829,4.24829,4.18978,4.23886,1485201
1997-06-03,4.18978,4.23886,4.16215,4.1719,2330000
1997-06-04,4.16215,4.18978,4.12086,4.16215,2871600
1997-06-05,4.16215,4.27852,4.14102,4.1719,2307601
1997-06-06,4.16215,4.18978,4.12086,4.18978,1888399
1997-06-09,4.1719,4.23886,4.16215,4.16215,2671601
1997-06-10,4.18978,4.18978,4.01001,4.05812,4966000
1997-06-11,4.07828,4.11078,4.05812,4.07828,3764400
1997-06-12,4.08966,4.08966,4.00124,4.01001,2810399
1997-06-13,4.01001,4.02952,3.94078,3.96028,4716801
1997-06-16,3.97036,3.97036,3.84943,3.87966,4785999
1997-06-17,3.88909,4.12086,3.87966,4.07828,5080401
1997-06-18,4.02952,4.05812,3.94078,3.97978,3916001
1997-06-19,4.00124,4.00124,3.92127,3.94078,4322400
1997-06-20,3.92127,3.94078,3.87966,3.88909,3935200
1997-06-23,3.87966,3.89852,3.84943,3.84943,3555200
1997-06-24,3.85886,3.88909,3.80977,3.83058,3969600
1997-06-25,3.83058,3.84943,3.75029,3.77954,7094000
1997-06-26,3.77954,3.77954,3.64984,3.66967,13642400
1997-06-27,3.66967,3.70998,3.64984,3.66967,5641200
1997-06-30,3.6895,3.6895,3.49999,3.5598,6113601
1997-07-01,3.48016,3.49999,3.28024,3.29032,16095599
1997-07-02,3.30982,3.35013,3.25001,3.27016,8927200
1997-07-03,3.28024,3.47008,3.25001,3.41969,6670800
1997-07-07,3.48016,3.5598,3.43985,3.46,6838400
1997-07-08,3.47008,3.49999,3.41969,3.43985,3417601
1997-07-09,3.46,3.47008,3.39954,3.41969,5071999
1997-07-10,3.21978,3.35013,3.18987,3.30982,17589600
1997-07-11,3.35013,3.87966,3.3303,3.78994,26248000
1997-07-14,3.80977,3.89852,3.71941,3.89852,14678801
1997-07-15,3.94078,4.00124,3.89852,3.97978,14941201
1997-07-16,3.96028,4.12086,3.89852,4.11078,15937600
1997-07-17,4.24829,4.53044,4.11078,4.38091,26652401
1997-07-18,4.46868,4.49014,4.25901,4.32955,11341600
1997-07-21,4.38904,4.41927,4.00124,4.03927,12675600
1997-07-22,4.08966,4.1719,4.07828,4.14102,8262001
1997-07-23,4.18978,4.21968,4.00124,4.02952,5046000
1997-07-24,4.02952,4.02952,3.89852,3.96028,4767600
1997-07-25,3.97036,4.14102,3.94078,4.05812,7784400
1997-07-28,4.11078,4.12086,4.05812,4.11078,3946799
1997-07-29,4.11078,4.16215,4.08966,4.12086,2544399
1997-07-30,4.23886,4.41927,4.18978,4.34028,13368001
1997-07-31,4.34028,4.4391,4.3094,4.38091,9421998
1997-08-01,4.41082,4.79082,4.38904,4.79082,17211201
1997-08-04,4.79082,4.95921,4.79082,4.93873,21832799
1997-08-05,4.98976,5.00017,4.87079,4.93873,8826000
1997-08-06,6.30856,6.93983,6.24874,6.58096,149659999
1997-08-07,7.19079,7.39103,7.08871,7.28961,134122800
1997-08-08,6.96064,7.08871,6.5296,6.70774,64791599
1997-08-11,6.58096,6.61184,5.88044,6.14017,55392802
1997-08-12,6.01112,6.05858,5.47119,5.51182,37442800
1997-08-13,5.5583,5.97114,5.10939,5.91198,42908000
1997-08-14,5.91198,6.05858,5.67045,5.74977,15516000
1997-08-15,5.78032,5.85899,5.71011,5.80893,9320000
1997-08-18,5.82973,5.93993,5.69061,5.91198,7780001
1997-08-19,5.9201,6.12002,5.82973,6.11059,10327199
1997-08-20,6.11059,6.28125,6.04038,6.15968,11582400
1997-08-21,6.12002,6.17105,5.97114,6.00072,9260000
1997-08-22,5.85899,6.00072,5.84046,5.91198,8129600
1997-08-25,5.91198,5.9201,5.74002,5.76049,4951200
1997-08-26,5.66005,5.74977,5.53197,5.5583,8078800
1997-08-27,5.58984,5.69061,5.47119,5.67045,6808399
1997-08-28,5.53197,5.61779,5.50142,5.50142,3416800
1997-08-29,5.46046,5.50142,5.37854,5.4403,3916800
1997-09-02,5.50142,5.63957,5.49167,5.58984,6644400
1997-09-03,5.58984,5.80893,5.57878,5.61779,10147600
1997-09-04,5.63957,5.71921,5.5583,5.61779,4376400
1997-09-05,5.66005,5.71921,5.50142,5.53945,4882400
1997-09-08,5.5583,5.5583,5.35936,5.37854,6255600
1997-09-09,5.32946,5.47119,5.3093,5.46046,5679600
1997-09-10,5.4403,5.78032,5.4208,5.74002,9788001
1997-09-11,5.71921,5.74977,5.51182,5.58984,7495599
1997-09-12,5.53945,5.5583,5.35936,5.51182,4060000
1997-09-15,5.47119,5.53197,5.37854,5.37854,3461199
1997-09-16,5.51182,5.53945,5.4403,5.49167,4793599
1997-09-17,5.50142,5.50142,5.4208,5.46046,3098800
1997-09-18,5.37854,5.61779,5.37854,5.57878,6041600
1997-09-19,5.53945,5.53945,5.4403,5.49167,3390402
1997-09-22,5.53197,5.76049,5.50142,5.71011,7156000
1997-09-23,5.5583,5.5583,5.4208,5.4403,7161999
1997-09-24,5.4208,5.4403,5.33921,5.37854,7944000
1997-09-25,5.32946,5.4403,5.25079,5.28102,7978000
1997-09-26,5.37854,5.49167,5.28102,5.32946,7440001
1997-09-29,5.4208,5.5583,5.38894,5.51182,5972801
1997-09-30,5.50142,5.57878,5.4208,5.4208,5020401
1997-10-01,5.4208,5.4403,5.33921,5.37854,4659600
1997-10-02,5.35936,5.50142,5.33921,5.49167,4836000
1997-10-03,5.50142,5.5583,5.4208,5.53197,5794000
1997-10-06,5.53945,5.5583,5.4208,5.49167,3332000
1997-10-07,5.47119,5.50142,5.46046,5.46046,3903199
1997-10-08,5.4403,5.46046,5.32946,5.37854,3887200
1997-10-09,5.3093,5.61779,5.2898,5.4403,6690401
1997-10-10,5.37854,5.69061,5.37854,5.67045,9657199
1997-10-13,5.69061,5.71921,5.53945,5.67045,5665199
1997-10-14,5.67045,5.69061,5.53945,5.67045,5921999
1997-10-15,5.53197,6.19218,5.53197,5.96139,28959600
1997-10-16,5.28102,5.51182,5.22056,5.37854,26399601
1997-10-17,5.28102,5.28102,4.96896,5.02942,15666800
1997-10-20,5.02942,5.04112,4.66112,4.6699,14708400
1997-10-21,4.71768,4.83048,4.6699,4.75929,16974000
1997-10-22,4.75929,4.80903,4.61984,4.64162,5399200
1997-10-23,4.50119,4.5402,4.4391,4.4391,6670800
1997-10-24,4.53044,4.58993,4.12086,4.14102,13865600
1997-10-27,4.18978,4.53044,4.18978,4.18978,11762801
1997-10-28,4.00124,4.61984,3.97036,4.53044,12261201
1997-10-29,4.61009,4.61984,4.3094,4.38091,6342401
1997-10-30,4.25901,4.38904,4.12086,4.12086,6748400
1997-10-31,4.34028,4.34028,4.16215,4.25901,9538799
1997-11-03,4.38904,4.4391,4.25901,4.34028,4500399
1997-11-04,4.4391,4.53044,4.38091,4.49014,6021200
1997-11-05,4.5597,4.66112,4.51192,4.58993,13825598
1997-11-06,4.71768,4.87989,4.71768,4.74856,22038801
1997-11-07,4.71768,5.00017,4.68908,4.93873,28414801
1997-11-10,5.25079,5.37854,4.61984,4.6699,49937200
1997-11-11,4.74856,4.74856,4.53044,4.58993,11874399
1997-11-12,4.51192,4.61984,4.38904,4.41082,7430799
1997-11-13,4.50119,4.51192,4.38091,4.50119,9197200
1997-11-14,4.5597,4.61984,4.50119,4.61009,4822800
1997-11-17,4.71768,4.73719,4.58116,4.61984,7322400
1997-11-18,4.61984,4.61984,4.51192,4.51192,5237201
1997-11-19,4.46868,4.58116,4.46868,4.5597,2842400
1997-11-20,4.5402,4.66112,4.53044,4.61984,4577599
1997-11-21,4.66112,4.6699,4.50119,4.5402,3492000
1997-11-24,4.38904,4.50119,4.38091,4.41082,5619601
1997-11-25,4.41927,4.46868,4.21968,4.34028,7336801
1997-11-26,4.34028,4.41927,4.3094,4.38091,2157601
1997-11-28,4.41082,4.46868,4.36076,4.4391,1475600
1997-12-01,4.41927,4.49014,4.3094,4.4391,3115601
1997-12-02,4.34028,4.38091,3.97036,3.97036,14172001
1997-12-03,4.01001,4.02952,3.92127,3.94078,12252000
1997-12-04,4.00124,4.00124,3.89852,3.89852,7130001
1997-12-05,3.88909,4.00124,3.88909,3.96028,7909600
1997-12-08,3.88909,3.94078,3.84943,3.88909,4770800
1997-12-09,3.87966,3.92127,3.75029,3.80977,8680399
1997-12-10,3.77109,3.77109,3.61994,3.6895,6960000
1997-12-11,3.61018,3.64009,3.47008,3.64009,9176401
1997-12-12,3.6895,3.71941,3.49999,3.52989,5734401
1997-12-15,3.52989,3.5598,3.43985,3.48016,5924799
1997-12-16,3.49999,3.59978,3.49999,3.57995,6629600
1997-12-17,3.57995,3.64009,3.48016,3.48016,9474800
1997-12-18,3.49999,3.49999,3.43985,3.46,7216000
1997-12-19,3.39011,3.47008,3.30982,3.41969,6807600
1997-12-22,3.47008,3.49999,3.29032,3.3303,5695600
1997-12-23,3.28024,3.3303,3.23018,3.23018,16386799
1997-12-24,3.25001,3.30982,3.25001,3.28024,3494000
1997-12-26,3.27016,3.35013,3.25001,3.3303,3852800
1997-12-29,3.3303,3.36021,3.21978,3.28024,9935600
1997-12-30,3.25001,3.36021,3.18987,3.29032,12232401
1997-12-31,3.28024,3.39954,3.23018,3.28024,14512799
1998-01-02,3.39954,4.05812,3.38004,4.05812,25646800
1998-01-05,4.12086,4.14102,3.78994,3.97036,23281199
1998-01-06,3.97978,5.00017,3.6895,4.73719,64731199
1998-01-07,4.71053,4.74856,4.32955,4.38091,37200798
1998-01-08,4.36076,4.66112,4.23886,4.5402,27643600
1998-01-09,4.53044,4.84153,4.38091,4.5402,31662400
1998-01-12,4.36076,4.66112,4.27852,4.5597,18442799
1998-01-13,4.66112,4.90882,4.61984,4.87989,22744799
1998-01-14,4.96896,4.98976,4.80903,4.93873,21045201
1998-01-15,4.79082,4.93873,4.66112,4.79082,19974001
1998-01-16,4.86104,4.86104,4.6699,4.71053,8798400
1998-01-20,4.75929,4.83048,4.66112,4.75929,8627199
1998-01-21,4.68908,4.75929,4.64162,4.71768,6793199
1998-01-22,4.6699,4.93873,4.66112,4.80903,11776000
1998-01-23,4.84153,4.91922,4.80903,4.87989,8327200
1998-01-26,4.86104,4.88964,4.71053,4.86104,5230000
1998-01-27,4.79082,4.91922,4.74856,4.78107,4008399
1998-01-28,4.79082,4.84153,4.66112,4.79082,5397201
1998-01-29,4.73719,4.78107,4.61984,4.61984,7567199
1998-01-30,4.58116,4.71768,4.5597,4.58116,5801600
1998-02-02,4.61984,4.61984,4.34028,4.41927,22740800
1998-02-03,4.41927,4.66112,4.41927,4.58116,14379199
1998-02-04,4.51192,4.61984,4.50119,4.5597,6078401
1998-02-05,4.5597,4.61984,4.50119,4.58116,8509601
1998-02-06,4.58993,4.6699,4.5597,4.61984,7226401
1998-02-09,4.58993,4.87989,4.58993,4.79082,17666800
1998-02-10,4.78107,4.88964,4.75929,4.86104,15072000
1998-02-11,4.87989,4.87989,4.71768,4.74856,7559601
1998-02-12,4.78107,4.86104,4.75929,4.84153,7276800
1998-02-13,4.79082,4.96896,4.74856,4.87989,7428399
1998-02-17,4.87989,4.93873,4.87989,4.90882,6526800
1998-02-18,4.88964,5.19,4.88964,5.14059,17664001
1998-02-19,5.22056,5.24006,5.00017,5.10939,14273600
1998-02-20,5.11881,5.14059,4.95921,5.00017,11622000
1998-02-23,5.02942,5.40942,5.00017,5.3093,17053200
1998-02-24,5.32946,5.33921,5.19,5.32946,16306799
1998-02-25,5.32946,5.69061,5.24006,5.57878,25452399
1998-02-26,5.57878,5.88922,5.47119,5.88044,21254801
1998-02-27,5.82973,5.97114,5.63957,5.91198,18557201
1998-03-02,5.88922,5.88922,5.5583,5.69061,14301600
1998-03-03,5.47119,5.79008,5.40942,5.78032,11931199
1998-03-04,5.71921,6.19218,5.71921,6.11059,29207999
1998-03-05,5.80893,6.05858,5.78032,6.01112,24111602
1998-03-06,5.97114,6.12002,5.84046,6.11059,23802400
1998-03-09,5.93993,6.07808,5.61779,5.69061,20533201
1998-03-10,5.74977,6.12002,5.74002,6.01112,25460799
1998-03-11,6.28125,6.53935,6.14017,6.5296,43369199
1998-03-12,6.5296,6.74935,6.39242,6.74935,26584401
1998-03-13,6.81273,6.81273,6.56081,6.78023,20220001
1998-03-16,6.78023,6.81273,6.53935,6.67003,14370000
1998-03-17,6.62159,6.67003,6.47011,6.58096,14652000
1998-03-18,6.49969,6.73894,6.49969,6.73894,9892800
1998-03-19,6.71944,6.73894,6.6398,6.68921,5716400
1998-03-20,6.67003,6.71944,6.49969,6.58909,7695600
1998-03-23,6.48962,6.56081,6.15968,6.5296,14812002
1998-03-24,6.58909,7.0016,6.56081,7.0016,24140399
1998-03-25,6.90863,6.93983,6.58909,6.7916,13834799
1998-03-26,6.68921,6.74935,6.61184,6.6398,7248799
1998-03-27,6.6593,6.83321,6.58909,6.73894,9128401
1998-03-30,6.68921,6.87807,6.68921,6.86019,8953599
1998-03-31,6.86019,6.96064,6.81273,6.87807,9531999
1998-04-01,6.86019,6.96064,6.7591,6.87807,6674400
1998-04-02,6.83321,6.86019,6.73894,6.83321,6939600
1998-04-03,6.78023,6.81273,6.70774,6.7591,7252400
1998-04-06,6.74935,6.74935,6.53935,6.56081,12414002
1998-04-07,6.45939,6.49969,6.22046,6.3817,10453601
1998-04-08,6.30856,6.33846,6.17105,6.24874,8042800
1998-04-09,6.25947,6.47011,6.24874,6.41258,6082400
1998-04-13,6.41258,6.67003,6.24874,6.61184,10296400
1998-04-14,6.58909,6.81273,6.58909,6.73894,11708799
